Sequencer Count,Start_Time(in sec),End_Time(in sec),Execution Time(in msec),Jitter(in msec)
3708,1566078645.107718,1566078645.107789,0.071049,-0.099957
3709,1566078645.207712,1566078645.207776,0.063419,-0.099994
3710,1566078645.307719,1566078645.307796,0.077248,-0.100007
3711,1566078645.407718,1566078645.407787,0.068426,-0.099999
3712,1566078645.507710,1566078645.507775,0.064135,-0.099992
3713,1566078645.607716,1566078645.607783,0.067234,-0.100006
3714,1566078645.707713,1566078645.707785,0.072241,-0.099997
3715,1566078645.807717,1566078645.807784,0.067472,-0.100004
3716,1566078645.907712,1566078645.907783,0.070095,-0.099996
3717,1566078646.007715,1566078646.007786,0.070095,-0.100003
3718,1566078646.107712,1566078646.107778,0.066042,-0.099997
3719,1566078646.207716,1566078646.207795,0.079155,-0.100003
3720,1566078646.307728,1566078646.307803,0.075817,-0.100012
3721,1566078646.407716,1566078646.407793,0.077009,-0.099989
3722,1566078646.507723,1566078646.507799,0.075579,-0.100007
3723,1566078646.607712,1566078646.607781,0.069380,-0.099989
3724,1566078646.707711,1566078646.707784,0.072479,-0.099999
3725,1566078646.807714,1566078646.807792,0.077963,-0.100002
3726,1566078646.907712,1566078646.907783,0.070810,-0.099998
3727,1566078647.007713,1566078647.007787,0.073671,-0.100001
3728,1566078647.107722,1566078647.107790,0.068426,-0.100008
3729,1566078647.207716,1566078647.207790,0.073195,-0.099995
3730,1566078647.307710,1566078647.307781,0.070095,-0.099994
3731,1566078647.407713,1566078647.407778,0.064611,-0.100003
3732,1566078647.507715,1566078647.507786,0.070572,-0.100002
3733,1566078647.607712,1566078647.607785,0.073910,-0.099996
3734,1566078647.707722,1566078647.707809,0.086784,-0.100011
3735,1566078647.807718,1566078647.807792,0.074387,-0.099996
3736,1566078647.907714,1566078647.907805,0.091314,-0.099996
3737,1566078648.007715,1566078648.007785,0.070572,-0.100001
3738,1566078648.107711,1566078648.107781,0.069618,-0.099997
3739,1566078648.207778,1566078648.207856,0.078440,-0.100066
3740,1566078648.307718,1566078648.307789,0.071764,-0.099940
3741,1566078648.407716,1566078648.407801,0.085115,-0.099998
3742,1566078648.507714,1566078648.507790,0.076056,-0.099998
3743,1566078648.607713,1566078648.607790,0.077486,-0.099999
3744,1566078648.707713,1566078648.707805,0.091553,-0.100001
3745,1566078648.807714,1566078648.807786,0.072479,-0.100001
3746,1566078648.907710,1566078648.907779,0.068903,-0.099996
3747,1566078649.007712,1566078649.007784,0.072241,-0.100002
3748,1566078649.107715,1566078649.107792,0.077486,-0.100003
3749,1566078649.207715,1566078649.207781,0.066757,-0.100000
3750,1566078649.307715,1566078649.307791,0.075579,-0.100001
3751,1566078649.407714,1566078649.407789,0.075102,-0.099998
3752,1566078649.507711,1566078649.507784,0.072479,-0.099998
3753,1566078649.607713,1566078649.607786,0.073671,-0.100001
3754,1566078649.707715,1566078649.707788,0.072956,-0.100003
3755,1566078649.807714,1566078649.807787,0.073910,-0.099998
3756,1566078649.907719,1566078649.907796,0.077724,-0.100005
3757,1566078650.007718,1566078650.007792,0.074148,-0.099999
3758,1566078650.107713,1566078650.107787,0.074387,-0.099995
3759,1566078650.207715,1566078650.207789,0.073910,-0.100002
3760,1566078650.307711,1566078650.307783,0.071526,-0.099996
3761,1566078650.407715,1566078650.407778,0.063419,-0.100003
3762,1566078650.507712,1566078650.507784,0.072718,-0.099997
3763,1566078650.607714,1566078650.607786,0.071764,-0.100003
3764,1566078650.707716,1566078650.707784,0.067234,-0.100002
3765,1566078650.807716,1566078650.807785,0.069380,-0.099999
3766,1566078650.907717,1566078650.907789,0.072002,-0.100001
3767,1566078651.007715,1566078651.007793,0.077963,-0.099998
3768,1566078651.107715,1566078651.107802,0.086784,-0.100000
3769,1566078651.207714,1566078651.207783,0.069141,-0.099999
3770,1566078651.307719,1566078651.307797,0.077963,-0.100005
3771,1566078651.407717,1566078651.407784,0.066757,-0.099998
3772,1566078651.507712,1566078651.507782,0.069857,-0.099995
3773,1566078651.607717,1566078651.607787,0.070572,-0.100005
3774,1566078651.707714,1566078651.707782,0.068426,-0.099997
3775,1566078651.807714,1566078651.807778,0.064850,-0.100000
3776,1566078651.907717,1566078651.907783,0.066280,-0.100003
3777,1566078652.007716,1566078652.007786,0.070095,-0.099999
3778,1566078652.107712,1566078652.107778,0.066042,-0.099996
3779,1566078652.207717,1566078652.207792,0.074863,-0.100005
3780,1566078652.307716,1566078652.307789,0.072956,-0.099999
3781,1566078652.407716,1566078652.407794,0.077248,-0.100000
3782,1566078652.507713,1566078652.507785,0.071764,-0.099997
3783,1566078652.607713,1566078652.607780,0.067711,-0.099999
3784,1566078652.707716,1566078652.707787,0.070810,-0.100003
3785,1566078652.807717,1566078652.807800,0.082970,-0.100001
3786,1566078652.907720,1566078652.907793,0.072718,-0.100003
3787,1566078653.007712,1566078653.007783,0.070810,-0.099992
3788,1566078653.107712,1566078653.107782,0.070095,-0.100000
3789,1566078653.207719,1566078653.207794,0.075102,-0.100007
3790,1566078653.307715,1566078653.307783,0.067949,-0.099996
3791,1566078653.407711,1566078653.407780,0.069141,-0.099996
3792,1566078653.507713,1566078653.507783,0.069380,-0.100003
3793,1566078653.607716,1566078653.607791,0.074863,-0.100003
3794,1566078653.707721,1566078653.707793,0.071287,-0.100005
3795,1566078653.807716,1566078653.807792,0.076056,-0.099995
3796,1566078653.907717,1566078653.907781,0.064373,-0.100000
3797,1566078654.007712,1566078654.007783,0.070810,-0.099995
3798,1566078654.107712,1566078654.107781,0.069380,-0.100000
3799,1566078654.207713,1566078654.207783,0.069618,-0.100001
3800,1566078654.307718,1566078654.307794,0.076532,-0.100004
3801,1566078654.407717,1566078654.407798,0.080824,-0.099999
3802,1566078654.507713,1566078654.507782,0.068426,-0.099996
3803,1566078654.607711,1566078654.607780,0.069380,-0.099998
3804,1566078654.707726,1566078654.707802,0.075579,-0.100015
3805,1566078654.807712,1566078654.807793,0.080824,-0.099986
3806,1566078654.907710,1566078654.907779,0.069141,-0.099998
3807,1566078655.007713,1566078655.007784,0.070810,-0.100003
3808,1566078655.107716,1566078655.107787,0.071049,-0.100003
3809,1566078655.207719,1566078655.207792,0.072956,-0.100003
3810,1566078655.307720,1566078655.307797,0.077248,-0.100001
3811,1566078655.407716,1566078655.407785,0.068903,-0.099996
3812,1566078655.507711,1566078655.507785,0.073910,-0.099995
3813,1566078655.607713,1566078655.607785,0.071764,-0.100002
3814,1566078655.707712,1566078655.707786,0.074625,-0.099999
3815,1566078655.807711,1566078655.807786,0.074387,-0.100000
3816,1566078655.907712,1566078655.907782,0.069857,-0.100001
3817,1566078656.007716,1566078656.007788,0.071526,-0.100004
3818,1566078656.107717,1566078656.107788,0.071049,-0.100000
3819,1566078656.207713,1566078656.207783,0.069857,-0.099997
3820,1566078656.307724,1566078656.307796,0.071764,-0.100011
3821,1566078656.407721,1566078656.407798,0.077486,-0.099996
3822,1566078656.507720,1566078656.507790,0.070333,-0.099999
3823,1566078656.607775,1566078656.607836,0.061750,-0.100055
3824,1566078656.707723,1566078656.707793,0.069141,-0.099949
3825,1566078656.807769,1566078656.807833,0.063658,-0.100046
3826,1566078656.907722,1566078656.907788,0.066280,-0.099952
3827,1566078657.007714,1566078657.007790,0.075817,-0.099993
3828,1566078657.107716,1566078657.107790,0.074625,-0.100001
3829,1566078657.207715,1566078657.207785,0.070333,-0.099999
3830,1566078657.307714,1566078657.307785,0.071049,-0.099999
3831,1566078657.407712,1566078657.407783,0.070810,-0.099998
3832,1566078657.507712,1566078657.507786,0.073671,-0.100000
3833,1566078657.607714,1566078657.607785,0.070810,-0.100002
3834,1566078657.707713,1566078657.707795,0.081778,-0.099999
3835,1566078657.807719,1566078657.807788,0.069618,-0.100006
3836,1566078657.908169,1566078657.908242,0.072956,-0.100450
3837,1566078658.007715,1566078658.007792,0.077248,-0.099546
3838,1566078658.107716,1566078658.107792,0.076532,-0.100001
3839,1566078658.207718,1566078658.207792,0.074387,-0.100002
3840,1566078658.307713,1566078658.307785,0.072002,-0.099995
3841,1566078658.407719,1566078658.407792,0.073433,-0.100006
3842,1566078658.507716,1566078658.507784,0.068188,-0.099998
3843,1566078658.607713,1566078658.607783,0.070810,-0.099996
3844,1566078658.707710,1566078658.707781,0.070333,-0.099998
3845,1566078658.807715,1566078658.807792,0.076771,-0.100005
3846,1566078658.907713,1566078658.907789,0.076056,-0.099998
3847,1566078659.007716,1566078659.007799,0.083447,-0.100003
3848,1566078659.107717,1566078659.107794,0.076771,-0.100001
3849,1566078659.207720,1566078659.207791,0.071049,-0.100003
3850,1566078659.307713,1566078659.307785,0.072241,-0.099993
3851,1566078659.407716,1566078659.407792,0.075817,-0.100003
3852,1566078659.507713,1566078659.507781,0.068188,-0.099997
3853,1566078659.607716,1566078659.607797,0.081539,-0.100003
3854,1566078659.707713,1566078659.707787,0.074625,-0.099997
3855,1566078659.807712,1566078659.807780,0.068188,-0.099999
3856,1566078659.907716,1566078659.907790,0.074148,-0.100004
3857,1566078660.007719,1566078660.007793,0.074148,-0.100003
3858,1566078660.107714,1566078660.107788,0.073910,-0.099995
3859,1566078660.207713,1566078660.207783,0.069857,-0.099999
3860,1566078660.307715,1566078660.307780,0.064850,-0.100001
3861,1566078660.407712,1566078660.407790,0.077724,-0.099997
3862,1566078660.507715,1566078660.507792,0.077963,-0.100003
3863,1566078660.607718,1566078660.607795,0.077963,-0.100003
3864,1566078660.707716,1566078660.707797,0.081539,-0.099998
3865,1566078660.807712,1566078660.807779,0.067711,-0.099996
3866,1566078660.907714,1566078660.907785,0.071526,-0.100002
3867,1566078661.007716,1566078661.007785,0.068665,-0.100003
3868,1566078661.107716,1566078661.107795,0.079393,-0.099999
3869,1566078661.207717,1566078661.207792,0.074387,-0.100002
3870,1566078661.307712,1566078661.307783,0.071287,-0.099994
3871,1566078661.407712,1566078661.407783,0.071764,-0.100000
3872,1566078661.507714,1566078661.507787,0.072718,-0.100003
3873,1566078661.607715,1566078661.607795,0.079632,-0.100001
3874,1566078661.707721,1566078661.707802,0.081062,-0.100005
3875,1566078661.807713,1566078661.807786,0.073433,-0.099992
3876,1566078661.907711,1566078661.907786,0.074863,-0.099998
3877,1566078662.007713,1566078662.007787,0.073910,-0.100002
3878,1566078662.107712,1566078662.107782,0.070333,-0.099998
3879,1566078662.207716,1566078662.207797,0.081062,-0.100004
3880,1566078662.307722,1566078662.307793,0.071526,-0.100005
3881,1566078662.407717,1566078662.407786,0.068903,-0.099995
3882,1566078662.507718,1566078662.507790,0.071526,-0.100001
3883,1566078662.607718,1566078662.607788,0.069380,-0.100000
3884,1566078662.707712,1566078662.707783,0.070333,-0.099994
3885,1566078662.807716,1566078662.807788,0.071526,-0.100004
3886,1566078662.907715,1566078662.907786,0.071526,-0.099998
3887,1566078663.007713,1566078663.007776,0.062704,-0.099998
3888,1566078663.107717,1566078663.107787,0.070333,-0.100003
3889,1566078663.207713,1566078663.207784,0.070572,-0.099997
3890,1566078663.307713,1566078663.307784,0.071049,-0.100000
3891,1566078663.407714,1566078663.407789,0.075340,-0.100001
3892,1566078663.507715,1566078663.507784,0.069380,-0.100001
3893,1566078663.607713,1566078663.607782,0.068903,-0.099998
3894,1566078663.707713,1566078663.707781,0.068188,-0.099999
3895,1566078663.807711,1566078663.807792,0.080585,-0.099998
3896,1566078663.907714,1566078663.907791,0.076532,-0.100003
3897,1566078664.007713,1566078664.007781,0.067949,-0.099998
3898,1566078664.107716,1566078664.107789,0.072956,-0.100004
3899,1566078664.207712,1566078664.207780,0.068188,-0.099996
3900,1566078664.307715,1566078664.307782,0.066996,-0.100003
3901,1566078664.407719,1566078664.407790,0.071049,-0.100004
3902,1566078664.507714,1566078664.507782,0.068426,-0.099995
3903,1566078664.607713,1566078664.607782,0.069380,-0.099998
3904,1566078664.707715,1566078664.707783,0.068188,-0.100003
3905,1566078664.807712,1566078664.807785,0.072718,-0.099997
3906,1566078664.907718,1566078664.907806,0.088215,-0.100006
3907,1566078665.007711,1566078665.007779,0.067949,-0.099993
3908,1566078665.107714,1566078665.107788,0.074148,-0.100002
3909,1566078665.207718,1566078665.207806,0.087738,-0.100005
3910,1566078665.307718,1566078665.307799,0.081062,-0.100000
3911,1566078665.407717,1566078665.407792,0.075102,-0.099998
3912,1566078665.507714,1566078665.507787,0.072956,-0.099997
3913,1566078665.607715,1566078665.607783,0.067472,-0.100002
3914,1566078665.707720,1566078665.707791,0.071764,-0.100004
3915,1566078665.807719,1566078665.807787,0.067234,-0.100000
3916,1566078665.907712,1566078665.907781,0.069380,-0.099993
3917,1566078666.007715,1566078666.007793,0.077724,-0.100003
3918,1566078666.107712,1566078666.107782,0.069380,-0.099997
3919,1566078666.207715,1566078666.207791,0.075817,-0.100003
3920,1566078666.307719,1566078666.307794,0.075102,-0.100003
3921,1566078666.407713,1566078666.407785,0.072002,-0.099994
3922,1566078666.507716,1566078666.507797,0.081301,-0.100003
3923,1566078666.607713,1566078666.607788,0.074863,-0.099997
3924,1566078666.707713,1566078666.707786,0.072241,-0.100000
3925,1566078666.807716,1566078666.807789,0.073433,-0.100003
3926,1566078666.907711,1566078666.907779,0.067711,-0.099995
3927,1566078667.007714,1566078667.007786,0.072479,-0.100003
3928,1566078667.107767,1566078667.107841,0.073671,-0.100054
3929,1566078667.207715,1566078667.207785,0.070333,-0.099947
3930,1566078667.307714,1566078667.307786,0.071764,-0.100000
3931,1566078667.407723,1566078667.407846,0.123501,-0.100008
3932,1566078667.507765,1566078667.507832,0.067234,-0.100042
3933,1566078667.607712,1566078667.607788,0.075579,-0.099947
3934,1566078667.707715,1566078667.707776,0.061035,-0.100003
3935,1566078667.807715,1566078667.807778,0.063181,-0.099999
3936,1566078667.907717,1566078667.907780,0.062943,-0.100003
3937,1566078668.007759,1566078668.007822,0.062943,-0.100042
3938,1566078668.107766,1566078668.107830,0.064135,-0.100007
3939,1566078668.207721,1566078668.207783,0.062227,-0.099955
3940,1566078668.307767,1566078668.307832,0.064850,-0.100046
3941,1566078668.407776,1566078668.407840,0.064135,-0.100009
3942,1566078668.507770,1566078668.507833,0.063419,-0.099994
3943,1566078668.607743,1566078668.607810,0.067234,-0.099973
3944,1566078668.707717,1566078668.707781,0.063658,-0.099975
3945,1566078668.807718,1566078668.807795,0.077009,-0.100000
3946,1566078668.907717,1566078668.907793,0.075102,-0.100000
3947,1566078669.007718,1566078669.007797,0.079155,-0.100000
3948,1566078669.107719,1566078669.107798,0.078440,-0.100002
3949,1566078669.207714,1566078669.207790,0.076294,-0.099994
3950,1566078669.307717,1566078669.307797,0.079393,-0.100003
3951,1566078669.407714,1566078669.407782,0.068426,-0.099997
3952,1566078669.507716,1566078669.507794,0.077724,-0.100003
3953,1566078669.607717,1566078669.607793,0.075817,-0.100001
3954,1566078669.707715,1566078669.707783,0.067472,-0.099998
3955,1566078669.807717,1566078669.807793,0.075579,-0.100002
3956,1566078669.907713,1566078669.907783,0.070333,-0.099996
3957,1566078670.007715,1566078670.007786,0.070572,-0.100003
3958,1566078670.107717,1566078670.107788,0.071049,-0.100001
3959,1566078670.207716,1566078670.207795,0.079632,-0.099999
3960,1566078670.307717,1566078670.307795,0.078201,-0.100001
3961,1566078670.407718,1566078670.407790,0.072479,-0.100001
3962,1566078670.507717,1566078670.507791,0.073671,-0.099999
3963,1566078670.607724,1566078670.607793,0.068426,-0.100007
3964,1566078670.707716,1566078670.707788,0.072002,-0.099992
3965,1566078670.807716,1566078670.807790,0.074148,-0.100000
3966,1566078670.907714,1566078670.907784,0.070810,-0.099998
3967,1566078671.007712,1566078671.007784,0.072718,-0.099998
3968,1566078671.107712,1566078671.107784,0.071764,-0.100000
3969,1566078671.207718,1566078671.207796,0.077963,-0.100006
3970,1566078671.307720,1566078671.307791,0.070572,-0.100003
3971,1566078671.407729,1566078671.407804,0.074863,-0.100008
3972,1566078671.507727,1566078671.507794,0.066757,-0.099998
3973,1566078671.607712,1566078671.607782,0.070095,-0.099985
3974,1566078671.707715,1566078671.707791,0.076532,-0.100003
3975,1566078671.807714,1566078671.807779,0.065327,-0.099999
3976,1566078671.907719,1566078671.907796,0.076771,-0.100005
3977,1566078672.007721,1566078672.007797,0.076294,-0.100002
3978,1566078672.107717,1566078672.107792,0.075102,-0.099996
3979,1566078672.207711,1566078672.207786,0.075102,-0.099993
3980,1566078672.307710,1566078672.307782,0.072479,-0.099999
3981,1566078672.407730,1566078672.407805,0.075579,-0.100020
3982,1566078672.507711,1566078672.507776,0.064611,-0.099981
3983,1566078672.607712,1566078672.607781,0.068903,-0.100001
3984,1566078672.707718,1566078672.707789,0.071049,-0.100005
3985,1566078672.807717,1566078672.807788,0.071526,-0.099999
3986,1566078672.907713,1566078672.907785,0.072241,-0.099996
3987,1566078673.007715,1566078673.007789,0.074148,-0.100001
3988,1566078673.107718,1566078673.107794,0.076294,-0.100003
3989,1566078673.207714,1566078673.207796,0.082731,-0.099996
3990,1566078673.307719,1566078673.307791,0.072479,-0.100005
3991,1566078673.407714,1566078673.407790,0.076532,-0.099995
3992,1566078673.507720,1566078673.507796,0.075817,-0.100007
