S1 Count,Start_Time(in sec),End_Time(in sec),Image_Capture_Time(in msec),Jitter(in msec)
4782,1566078752.507839,1566078752.522750,14.910460,-0.100007
4783,1566078752.607828,1566078752.622799,14.971495,-0.099989
4784,1566078752.707854,1566078752.722760,14.905453,-0.100026
4785,1566078752.807833,1566078752.822727,14.894009,-0.099979
4786,1566078752.907851,1566078752.922747,14.896393,-0.100018
4787,1566078753.007829,1566078753.022701,14.872074,-0.099979
4788,1566078753.107836,1566078753.122771,14.935255,-0.100007
4789,1566078753.207850,1566078753.222746,14.895678,-0.100014
4790,1566078753.307841,1566078753.322750,14.909029,-0.099991
4791,1566078753.407838,1566078753.422750,14.912605,-0.099997
4792,1566078753.507828,1566078753.522770,14.942169,-0.099990
4793,1566078753.607819,1566078753.622685,14.865637,-0.099992
4794,1566078753.707827,1566078753.722718,14.890909,-0.100008
4795,1566078753.807842,1566078753.822773,14.930725,-0.100015
4796,1566078753.907830,1566078753.922742,14.911413,-0.099988
4797,1566078754.007849,1566078754.022860,15.011549,-0.100018
4798,1566078754.107827,1566078754.122747,14.919996,-0.099979
4799,1566078754.207828,1566078754.222752,14.924049,-0.100000
4800,1566078754.307830,1566078754.322771,14.940739,-0.100002
4801,1566078754.407826,1566078754.422778,14.951468,-0.099996
4802,1566078754.507857,1566078754.522729,14.872074,-0.100031
4803,1566078754.607841,1566078754.622755,14.913559,-0.099984
4804,1566078754.707838,1566078754.722833,14.995098,-0.099997
4805,1566078754.807838,1566078754.822809,14.970779,-0.100000
4806,1566078754.907836,1566078754.922732,14.895439,-0.099998
4807,1566078755.007820,1566078755.022714,14.893532,-0.099984
4808,1566078755.107839,1566078755.122784,14.945269,-0.100018
4809,1566078755.207836,1566078755.222737,14.900208,-0.099998
4810,1566078755.307828,1566078755.322707,14.879227,-0.099991
4811,1566078755.407836,1566078755.422763,14.927387,-0.100008
4812,1566078755.507835,1566078755.522779,14.944315,-0.099999
4813,1566078755.607852,1566078755.622736,14.884233,-0.100017
4814,1566078755.707833,1566078755.722749,14.916897,-0.099981
4815,1566078755.807831,1566078755.822740,14.908791,-0.099999
4816,1566078755.907832,1566078755.922763,14.931202,-0.100001
4817,1566078756.007835,1566078756.022743,14.908552,-0.100003
4818,1566078756.107824,1566078756.122742,14.917374,-0.099989
4819,1566078756.207834,1566078756.222857,15.023232,-0.100009
4820,1566078756.307839,1566078756.322761,14.921904,-0.100005
4821,1566078756.407827,1566078756.422704,14.877081,-0.099988
4822,1566078756.507831,1566078756.522743,14.912367,-0.100004
4823,1566078756.607840,1566078756.622744,14.904261,-0.100009
4824,1566078756.707835,1566078756.722816,14.981270,-0.099995
4825,1566078756.807834,1566078756.822737,14.902592,-0.099999
4826,1566078756.907829,1566078756.922791,14.962673,-0.099995
4827,1566078757.007828,1566078757.022765,14.936686,-0.099999
4828,1566078757.107826,1566078757.122744,14.917612,-0.099998
4829,1566078757.207839,1566078757.222828,14.989138,-0.100012
4830,1566078757.307857,1566078757.322780,14.922857,-0.100018
4831,1566078757.407843,1566078757.422762,14.919281,-0.099986
4832,1566078757.507852,1566078757.522794,14.941692,-0.100009
4833,1566078757.607831,1566078757.622694,14.863014,-0.099979
4834,1566078757.707831,1566078757.722707,14.876366,-0.099999
4835,1566078757.807837,1566078757.822769,14.932156,-0.100006
4836,1566078757.907849,1566078757.922799,14.950037,-0.100012
4837,1566078758.007836,1566078758.022759,14.922857,-0.099987
4838,1566078758.107830,1566078758.122720,14.890671,-0.099994
4839,1566078758.207838,1566078758.222745,14.907122,-0.100008
4840,1566078758.307853,1566078758.322763,14.910936,-0.100015
4841,1566078758.407830,1566078758.422749,14.918566,-0.099977
4842,1566078758.507841,1566078758.522817,14.976263,-0.100011
4843,1566078758.607824,1566078758.622689,14.865398,-0.099983
4844,1566078758.707835,1566078758.722784,14.949322,-0.100011
4845,1566078758.807828,1566078758.822715,14.887571,-0.099993
4846,1566078758.907840,1566078758.922780,14.940739,-0.100012
4847,1566078759.007829,1566078759.022737,14.907837,-0.099989
4848,1566078759.107833,1566078759.122765,14.931440,-0.100005
4849,1566078759.207825,1566078759.222724,14.899015,-0.099991
4850,1566078759.307832,1566078759.322746,14.913321,-0.100008
4851,1566078759.407856,1566078759.422874,15.018463,-0.100024
4852,1566078759.507833,1566078759.522743,14.910460,-0.099977
4853,1566078759.607831,1566078759.622789,14.957190,-0.099998
4854,1566078759.707819,1566078759.722677,14.858961,-0.099987
4855,1566078759.807839,1566078759.822730,14.890909,-0.100020
4856,1566078759.907823,1566078759.922726,14.903069,-0.099984
4857,1566078760.007824,1566078760.022696,14.871836,-0.100002
4858,1566078760.107846,1566078760.122851,15.005350,-0.100021
4859,1566078760.207840,1566078760.222708,14.868259,-0.099994
4860,1566078760.307841,1566078760.322765,14.923573,-0.100001
4861,1566078760.407845,1566078760.422813,14.967442,-0.100004
4862,1566078760.507826,1566078760.522717,14.890194,-0.099981
4863,1566078760.607828,1566078760.622759,14.930725,-0.100002
4864,1566078760.707843,1566078760.722764,14.921188,-0.100015
4865,1566078760.807861,1566078760.822788,14.927387,-0.100018
4866,1566078760.907834,1566078760.922828,14.993906,-0.099973
4867,1566078761.007828,1566078761.022726,14.898777,-0.099993
4868,1566078761.107835,1566078761.122752,14.916420,-0.100008
4869,1566078761.207819,1566078761.222756,14.937162,-0.099983
4870,1566078761.307842,1566078761.322736,14.894009,-0.100023
4871,1566078761.407851,1566078761.422754,14.903307,-0.100009
4872,1566078761.507833,1566078761.522716,14.882088,-0.099983
4873,1566078761.607842,1566078761.622752,14.910698,-0.100008
4874,1566078761.707842,1566078761.722766,14.924288,-0.100000
4875,1566078761.807843,1566078761.822781,14.938116,-0.100001
4876,1566078761.907841,1566078761.922765,14.924288,-0.099998
4877,1566078762.007828,1566078762.022700,14.871836,-0.099988
4878,1566078762.107842,1566078762.122740,14.898300,-0.100013
4879,1566078762.207845,1566078762.222770,14.925241,-0.100003
4880,1566078762.307840,1566078762.322744,14.904499,-0.099994
4881,1566078762.407834,1566078762.422733,14.898300,-0.099995
4882,1566078762.507827,1566078762.522743,14.916182,-0.099993
4883,1566078762.607829,1566078762.622664,14.835596,-0.100002
4884,1566078762.707834,1566078762.722803,14.969826,-0.100005
4885,1566078762.807845,1566078762.822714,14.868498,-0.100012
4886,1566078762.907848,1566078762.922800,14.952660,-0.100002
4887,1566078763.007851,1566078763.022755,14.903545,-0.100004
4888,1566078763.107836,1566078763.122806,14.970064,-0.099984
4889,1566078763.207835,1566078763.222705,14.869690,-0.100000
4890,1566078763.307847,1566078763.322869,15.021801,-0.100012
4891,1566078763.407833,1566078763.422775,14.941216,-0.099986
4892,1566078763.507832,1566078763.522732,14.899969,-0.099998
4893,1566078763.607854,1566078763.622907,15.053034,-0.100022
4894,1566078763.707832,1566078763.722738,14.905691,-0.099978
4895,1566078763.807848,1566078763.822826,14.977932,-0.100017
4896,1566078763.907836,1566078763.922801,14.964342,-0.099988
4897,1566078764.007829,1566078764.022685,14.856100,-0.099993
4898,1566078764.107831,1566078764.122753,14.922142,-0.100002
4899,1566078764.207833,1566078764.222724,14.890671,-0.100002
4900,1566078764.307841,1566078764.322856,15.015125,-0.100007
4901,1566078764.407830,1566078764.422770,14.939785,-0.099989
4902,1566078764.507841,1566078764.522812,14.971018,-0.100011
4903,1566078764.607839,1566078764.622735,14.896393,-0.099998
4904,1566078764.707829,1566078764.722857,15.028238,-0.099990
4905,1566078764.807832,1566078764.822712,14.879942,-0.100003
4906,1566078764.907840,1566078764.922768,14.928102,-0.100008
4907,1566078765.007827,1566078765.022701,14.873743,-0.099988
4908,1566078765.107832,1566078765.122706,14.873981,-0.100005
4909,1566078765.207828,1566078765.222697,14.868975,-0.099996
4910,1566078765.307841,1566078765.322779,14.937878,-0.100013
4911,1566078765.407836,1566078765.422744,14.907122,-0.099995
4912,1566078765.507826,1566078765.522738,14.912128,-0.099989
4913,1566078765.607839,1566078765.622764,14.925003,-0.100013
4914,1566078765.707832,1566078765.722726,14.893770,-0.099993
4915,1566078765.807827,1566078765.822767,14.939308,-0.099995
4916,1566078765.907830,1566078765.922741,14.911175,-0.100003
4917,1566078766.007825,1566078766.022717,14.891863,-0.099995
4918,1566078766.107836,1566078766.122759,14.923573,-0.100011
4919,1566078766.207856,1566078766.222794,14.937639,-0.100020
4920,1566078766.307842,1566078766.322810,14.968157,-0.099986
4921,1566078766.407840,1566078766.422691,14.851332,-0.099998
4922,1566078766.507834,1566078766.522758,14.924049,-0.099994
4923,1566078766.607845,1566078766.622799,14.953852,-0.100011
4924,1566078766.707835,1566078766.722823,14.987946,-0.099990
4925,1566078766.807825,1566078766.822742,14.917850,-0.099989
4926,1566078766.907851,1566078766.922815,14.963865,-0.100027
4927,1566078767.007837,1566078767.022747,14.909506,-0.099986
4928,1566078767.107830,1566078767.122786,14.955759,-0.099993
4929,1566078767.207837,1566078767.222768,14.930725,-0.100007
4930,1566078767.307835,1566078767.322754,14.919043,-0.099998
4931,1566078767.407828,1566078767.422691,14.862776,-0.099993
4932,1566078767.507865,1566078767.522906,15.040398,-0.100037
4933,1566078767.607828,1566078767.622726,14.897585,-0.099963
4934,1566078767.707841,1566078767.722756,14.915228,-0.100013
4935,1566078767.807834,1566078767.822724,14.889717,-0.099993
4936,1566078767.907849,1566078767.922815,14.966726,-0.100014
4937,1566078768.007853,1566078768.022708,14.854670,-0.100004
4938,1566078768.107843,1566078768.122781,14.938116,-0.099990
4939,1566078768.207851,1566078768.222808,14.956713,-0.100008
4940,1566078768.307845,1566078768.322731,14.886379,-0.099993
4941,1566078768.407836,1566078768.422768,14.932394,-0.099991
4942,1566078768.507829,1566078768.522717,14.888525,-0.099993
4943,1566078768.607887,1566078768.622884,14.997005,-0.100058
4944,1566078768.707838,1566078768.722783,14.945507,-0.099951
4945,1566078768.807830,1566078768.822728,14.897346,-0.099993
4946,1566078768.907845,1566078768.922775,14.929771,-0.100015
4947,1566078769.007825,1566078769.022745,14.920473,-0.099980
4948,1566078769.107835,1566078769.122737,14.902353,-0.100010
4949,1566078769.207839,1566078769.222786,14.946938,-0.100005
4950,1566078769.307848,1566078769.322773,14.925241,-0.100008
4951,1566078769.407836,1566078769.422711,14.874458,-0.099988
4952,1566078769.507866,1566078769.522754,14.888525,-0.100029
4953,1566078769.607828,1566078769.622730,14.902115,-0.099962
4954,1566078769.707849,1566078769.722758,14.908552,-0.100021
4955,1566078769.807831,1566078769.822705,14.873505,-0.099982
4956,1566078769.907831,1566078769.922718,14.886379,-0.100000
4957,1566078770.007854,1566078770.022822,14.967918,-0.100023
4958,1566078770.107840,1566078770.122766,14.925480,-0.099986
4959,1566078770.207835,1566078770.222784,14.949083,-0.099995
4960,1566078770.307837,1566078770.322743,14.905691,-0.100002
4961,1566078770.407830,1566078770.422718,14.887333,-0.099993
4962,1566078770.507829,1566078770.522768,14.938831,-0.099998
4963,1566078770.607847,1566078770.622793,14.945507,-0.100019
4964,1566078770.707941,1566078770.722877,14.936686,-0.100093
4965,1566078770.807843,1566078770.822748,14.904261,-0.099903
4966,1566078770.907852,1566078770.922792,14.940262,-0.100008
4967,1566078771.007848,1566078771.022878,15.030146,-0.099996
4968,1566078771.107826,1566078771.122744,14.917374,-0.099979
4969,1566078771.207847,1566078771.222759,14.912844,-0.100020
4970,1566078771.307831,1566078771.322773,14.942646,-0.099984
4971,1566078771.407832,1566078771.422765,14.932871,-0.100002
4972,1566078771.507834,1566078771.522750,14.916182,-0.100002
4973,1566078771.607843,1566078771.622781,14.937639,-0.100009
4974,1566078771.707819,1566078771.722614,14.795303,-0.099976
4975,1566078771.807847,1566078771.822729,14.882803,-0.100028
4976,1566078771.907840,1566078771.922704,14.863491,-0.099993
4977,1566078772.007825,1566078772.022779,14.954090,-0.099985
4978,1566078772.107824,1566078772.122684,14.859915,-0.099999
4979,1566078772.207838,1566078772.222816,14.977694,-0.100014
4980,1566078772.307841,1566078772.322763,14.922142,-0.100003
4981,1566078772.407829,1566078772.422723,14.893293,-0.099988
4982,1566078772.507840,1566078772.522726,14.885902,-0.100011
4983,1566078772.607834,1566078772.622784,14.949560,-0.099994
4984,1566078772.707832,1566078772.722743,14.910698,-0.099998
4985,1566078772.807849,1566078772.822812,14.962435,-0.100018
4986,1566078772.907831,1566078772.922776,14.945030,-0.099981
4987,1566078773.007826,1566078773.022753,14.926434,-0.099995
4988,1566078773.107839,1566078773.122811,14.971972,-0.100013
4989,1566078773.207832,1566078773.222736,14.904737,-0.099993
4990,1566078773.307827,1566078773.322729,14.901161,-0.099996
4991,1566078773.407832,1566078773.422816,14.983177,-0.100005
4992,1566078773.507832,1566078773.522743,14.910460,-0.100000
4993,1566078773.607823,1566078773.622730,14.907360,-0.099991
4994,1566078773.707835,1566078773.722775,14.940023,-0.100012
4995,1566078773.807837,1566078773.822827,14.989853,-0.100003
4996,1566078773.907832,1566078773.922751,14.919519,-0.099994
4997,1566078774.007828,1566078774.022734,14.906406,-0.099996
4998,1566078774.107822,1566078774.122761,14.938831,-0.099994
4999,1566078774.207849,1566078774.222771,14.922619,-0.100027
5000,1566078774.307829,1566078774.322807,14.978409,-0.099980
5001,1566078774.407852,1566078774.422809,14.957666,-0.100023
5002,1566078774.507831,1566078774.522760,14.928579,-0.099979
5003,1566078774.607838,1566078774.622733,14.894724,-0.100007
5004,1566078774.707838,1566078774.722832,14.994383,-0.099999
5005,1566078774.807846,1566078774.822815,14.969110,-0.100008
5006,1566078774.907833,1566078774.922746,14.912844,-0.099987
5007,1566078775.007823,1566078775.022704,14.881372,-0.099989
5008,1566078775.107856,1566078775.122739,14.882803,-0.100034
5009,1566078775.207855,1566078775.222847,14.991760,-0.099999
5010,1566078775.307828,1566078775.322824,14.996767,-0.099972
5011,1566078775.407838,1566078775.422739,14.900684,-0.100011
5012,1566078775.507838,1566078775.522744,14.905930,-0.099999
5013,1566078775.607826,1566078775.622786,14.959812,-0.099988
5014,1566078775.707855,1566078775.722841,14.985561,-0.100029
5015,1566078775.807837,1566078775.822713,14.876127,-0.099982
5016,1566078775.907830,1566078775.922728,14.898300,-0.099993
5017,1566078776.007831,1566078776.022762,14.930964,-0.100002
5018,1566078776.107835,1566078776.122814,14.979601,-0.100003
5019,1566078776.207835,1566078776.222846,15.010118,-0.100001
5020,1566078776.307850,1566078776.322779,14.928818,-0.100015
5021,1566078776.407831,1566078776.422736,14.905453,-0.099981
5022,1566078776.507826,1566078776.522757,14.931440,-0.099995
5023,1566078776.607877,1566078776.622916,15.039682,-0.100051
5024,1566078776.707822,1566078776.722681,14.859200,-0.099945
5025,1566078776.807834,1566078776.822729,14.895678,-0.100012
5026,1566078776.907828,1566078776.922788,14.960289,-0.099994
5027,1566078777.007835,1566078777.022855,15.020132,-0.100008
5028,1566078777.107832,1566078777.122768,14.935970,-0.099997
5029,1566078777.207832,1566078777.222714,14.882088,-0.100000
5030,1566078777.307832,1566078777.322715,14.883041,-0.100000
5031,1566078777.407829,1566078777.422817,14.987946,-0.099997
5032,1566078777.507822,1566078777.522719,14.897108,-0.099993
5033,1566078777.607831,1566078777.622753,14.921904,-0.100009
5034,1566078777.707841,1566078777.722854,15.013218,-0.100010
5035,1566078777.807829,1566078777.822722,14.893055,-0.099988
5036,1566078777.907846,1566078777.922730,14.883995,-0.100017
5037,1566078778.007841,1566078778.022737,14.895916,-0.099995
5038,1566078778.107841,1566078778.122765,14.923573,-0.100000
5039,1566078778.207842,1566078778.222755,14.912367,-0.100001
5040,1566078778.307831,1566078778.322734,14.903307,-0.099988
5041,1566078778.407835,1566078778.422698,14.863491,-0.100004
5042,1566078778.507834,1566078778.522843,15.008688,-0.100000
5043,1566078778.607822,1566078778.622768,14.945745,-0.099988
5044,1566078778.707829,1566078778.722867,15.037537,-0.100007
5045,1566078778.807839,1566078778.822700,14.861345,-0.100009
5046,1566078778.907837,1566078778.922812,14.974594,-0.099998
5047,1566078779.007826,1566078779.022738,14.911652,-0.099989
5048,1566078779.107826,1566078779.122699,14.873266,-0.099999
5049,1566078779.207829,1566078779.222700,14.870644,-0.100004
5050,1566078779.307830,1566078779.322727,14.897346,-0.100000
5051,1566078779.407851,1566078779.422739,14.888048,-0.100021
5052,1566078779.507833,1566078779.522736,14.902592,-0.099983
5053,1566078779.607842,1566078779.622687,14.845610,-0.100008
5054,1566078779.707833,1566078779.722790,14.957666,-0.099991
