S2 Count,Start_Time(in sec),End_Time(in sec),Image_Dump_Time(in msec),Jitter(in sec)
3133,1566078587.622699,1566078587.640402,17.703056,-0.099854
3134,1566078587.722859,1566078587.740568,17.709017,-0.100160
3135,1566078587.822816,1566078587.840473,17.656803,-0.099957
3136,1566078587.922651,1566078587.940327,17.675638,-0.099835
3137,1566078588.022801,1566078588.040410,17.608404,-0.100150
3138,1566078588.122688,1566078588.140386,17.698050,-0.099887
3139,1566078588.222867,1566078588.240499,17.631292,-0.100179
3140,1566078588.322815,1566078588.340453,17.637968,-0.099948
3141,1566078588.422710,1566078588.440379,17.669201,-0.099895
3142,1566078588.522847,1566078588.540472,17.624617,-0.100137
3143,1566078588.622719,1566078588.640394,17.674923,-0.099872
3144,1566078588.722821,1566078588.740425,17.604589,-0.100102
3145,1566078588.822780,1566078588.840395,17.615557,-0.099959
3146,1566078588.922668,1566078588.940346,17.678738,-0.099888
3147,1566078589.022716,1566078589.040394,17.678022,-0.100048
3148,1566078589.122638,1566078589.140387,17.749071,-0.099922
3149,1566078589.222870,1566078589.240543,17.672539,-0.100232
3150,1566078589.322721,1566078589.340408,17.686605,-0.099851
3151,1566078589.422660,1566078589.440349,17.689228,-0.099938
3152,1566078589.522732,1566078589.540431,17.699718,-0.100072
3153,1566078589.622957,1566078589.640621,17.664194,-0.100225
3154,1566078589.722775,1566078589.740412,17.637491,-0.099818
3155,1566078589.822825,1566078589.840451,17.626524,-0.100050
3156,1566078589.922627,1566078589.940302,17.675161,-0.099802
3157,1566078590.022652,1566078590.040350,17.698050,-0.100025
3158,1566078590.122560,1566078590.140262,17.702341,-0.099908
3159,1566078590.222727,1566078590.240339,17.611742,-0.100167
3160,1566078590.322682,1566078590.340275,17.592192,-0.099955
3161,1566078590.422617,1566078590.440315,17.697811,-0.099935
3162,1566078590.522647,1566078590.540239,17.591715,-0.100030
3163,1566078590.622571,1566078590.640233,17.661572,-0.099924
3164,1566078590.722658,1566078590.740323,17.665386,-0.100086
3165,1566078590.822633,1566078590.840287,17.654181,-0.099975
3166,1566078590.922649,1566078590.940305,17.655849,-0.100016
3167,1566078591.022650,1566078591.040319,17.669439,-0.100001
3168,1566078591.122707,1566078591.140361,17.654657,-0.100057
3169,1566078591.222703,1566078591.240357,17.653227,-0.099997
3170,1566078591.322733,1566078591.340452,17.719507,-0.100029
3171,1566078591.422764,1566078591.440428,17.663240,-0.100032
3172,1566078591.522665,1566078591.540390,17.724752,-0.099900
3173,1566078591.622757,1566078591.640385,17.627716,-0.100092
3174,1566078591.722782,1566078591.740397,17.614841,-0.100025
3175,1566078591.822760,1566078591.840409,17.648697,-0.099978
3176,1566078591.922817,1566078591.940453,17.636061,-0.100057
3177,1566078592.022663,1566078592.040316,17.652988,-0.099847
3178,1566078592.122696,1566078592.140388,17.692327,-0.100032
3179,1566078592.222762,1566078592.240381,17.618418,-0.100067
3180,1566078592.322748,1566078592.340431,17.683506,-0.099985
3181,1566078592.422796,1566078592.440436,17.640591,-0.100048
3182,1566078592.522741,1566078592.540446,17.704725,-0.099945
3183,1566078592.622664,1566078592.640364,17.700672,-0.099923
3184,1566078592.722670,1566078592.740359,17.688274,-0.100007
3185,1566078592.822657,1566078592.840329,17.671824,-0.099987
3186,1566078592.922809,1566078592.940460,17.651558,-0.100151
3187,1566078593.022797,1566078593.040469,17.672539,-0.099988
3188,1566078593.122677,1566078593.140356,17.679214,-0.099880
3189,1566078593.222695,1566078593.240418,17.723083,-0.100018
3190,1566078593.322680,1566078593.340364,17.683029,-0.099985
3191,1566078593.422880,1566078593.440585,17.704725,-0.100200
3192,1566078593.522789,1566078593.540518,17.729044,-0.099909
3193,1566078593.622708,1566078593.640418,17.709732,-0.099919
3194,1566078593.722636,1566078593.740323,17.686129,-0.099929
3195,1566078593.822781,1566078593.840378,17.597198,-0.100144
3196,1566078593.922798,1566078593.940423,17.624617,-0.100017
3197,1566078594.022871,1566078594.040526,17.654181,-0.100073
3198,1566078594.122794,1566078594.140503,17.709255,-0.099922
3199,1566078594.222695,1566078594.240374,17.679453,-0.099901
3200,1566078594.322815,1566078594.340454,17.638683,-0.100120
3201,1566078594.422810,1566078594.440432,17.621994,-0.099995
3202,1566078594.522935,1566078594.540538,17.602444,-0.100125
3203,1566078594.622800,1566078594.640495,17.694473,-0.099865
3204,1566078594.722635,1566078594.740328,17.692566,-0.099835
3205,1566078594.822656,1566078594.840358,17.701864,-0.100021
3206,1566078594.922794,1566078594.940420,17.626286,-0.100137
3207,1566078595.022652,1566078595.040359,17.706871,-0.099859
3208,1566078595.122826,1566078595.140447,17.621040,-0.100173
3209,1566078595.222800,1566078595.240428,17.628431,-0.099974
3210,1566078595.322799,1566078595.340419,17.620325,-0.099999
3211,1566078595.422730,1566078595.440534,17.803669,-0.099932
3212,1566078595.522885,1566078595.540550,17.664909,-0.100155
3213,1566078595.622681,1566078595.640410,17.729521,-0.099796
3214,1566078595.722697,1566078595.740381,17.683268,-0.100017
3215,1566078595.822699,1566078595.840408,17.709017,-0.100001
3216,1566078595.922782,1566078595.940476,17.693996,-0.100084
3217,1566078596.022708,1566078596.040404,17.696381,-0.099926
3218,1566078596.122780,1566078596.140381,17.601013,-0.100072
3219,1566078596.222804,1566078596.240427,17.623186,-0.100024
3220,1566078596.322646,1566078596.340337,17.690897,-0.099842
3221,1566078596.422831,1566078596.440454,17.622471,-0.100185
3222,1566078596.522792,1566078596.540477,17.685175,-0.099961
3223,1566078596.622891,1566078596.640542,17.650366,-0.100099
3224,1566078596.722828,1566078596.740420,17.591715,-0.099937
3225,1566078596.822672,1566078596.840317,17.644405,-0.099844
3226,1566078596.922845,1566078596.940485,17.639399,-0.100173
3227,1566078597.022686,1566078597.040418,17.732382,-0.099840
3228,1566078597.122756,1566078597.140388,17.631769,-0.100070
3229,1566078597.222830,1566078597.240456,17.626524,-0.100073
3230,1566078597.322676,1566078597.340412,17.735481,-0.099847
3231,1566078597.422673,1566078597.440385,17.711401,-0.099997
3232,1566078597.522637,1566078597.540286,17.648697,-0.099963
3233,1566078597.622849,1566078597.640481,17.632961,-0.100212
3234,1566078597.722847,1566078597.740466,17.619371,-0.099998
3235,1566078597.822674,1566078597.840386,17.712593,-0.099827
3236,1566078597.922781,1566078597.940472,17.691612,-0.100107
3237,1566078598.022695,1566078598.040403,17.708778,-0.099914
3238,1566078598.122873,1566078598.140554,17.681360,-0.100178
3239,1566078598.222793,1566078598.240451,17.657995,-0.099920
3240,1566078598.322806,1566078598.340420,17.614126,-0.100013
3241,1566078598.422705,1566078598.440420,17.715216,-0.099899
3242,1566078598.522744,1566078598.540401,17.657280,-0.100039
3243,1566078598.622756,1566078598.640384,17.627716,-0.100012
3244,1566078598.722849,1566078598.740520,17.671347,-0.100093
3245,1566078598.822618,1566078598.840316,17.697573,-0.099769
3246,1566078598.922709,1566078598.940410,17.700911,-0.100091
3247,1566078599.022807,1566078599.040428,17.621040,-0.100098
3248,1566078599.122661,1566078599.140408,17.747641,-0.099854
3249,1566078599.222812,1566078599.240436,17.624378,-0.100151
3250,1566078599.322672,1566078599.340361,17.689228,-0.099860
3251,1566078599.422743,1566078599.440472,17.729044,-0.100071
3252,1566078599.522823,1566078599.540548,17.724752,-0.100080
3253,1566078599.622669,1566078599.640380,17.711401,-0.099846
3254,1566078599.722678,1566078599.740419,17.741680,-0.100009
3255,1566078599.822819,1566078599.840506,17.686605,-0.100142
3256,1566078599.922869,1566078599.940547,17.677784,-0.100049
3257,1566078600.022849,1566078600.040486,17.637014,-0.099980
3258,1566078600.122688,1566078600.140381,17.692327,-0.099839
3259,1566078600.222747,1566078600.240414,17.666578,-0.100059
3260,1566078600.322721,1566078600.340477,17.755985,-0.099974
3261,1566078600.422925,1566078600.440577,17.652273,-0.100204
3262,1566078600.522660,1566078600.540383,17.722845,-0.099736
3263,1566078600.622800,1566078600.640430,17.630816,-0.100139
3264,1566078600.722699,1566078600.740365,17.666101,-0.099899
3265,1566078600.822830,1566078600.840557,17.726898,-0.100132
3266,1566078600.922735,1566078600.940443,17.707109,-0.099905
3267,1566078601.022885,1566078601.040507,17.621517,-0.100150
3268,1566078601.122702,1566078601.140385,17.682791,-0.099817
3269,1566078601.222702,1566078601.240395,17.693043,-0.100000
3270,1566078601.322798,1566078601.340434,17.636776,-0.100096
3271,1566078601.422564,1566078601.440254,17.689943,-0.099766
3272,1566078601.522703,1566078601.540396,17.693758,-0.100139
3273,1566078601.622677,1566078601.640369,17.692566,-0.099974
3274,1566078601.722827,1566078601.740534,17.707348,-0.100150
3275,1566078601.822648,1566078601.840358,17.709732,-0.099821
3276,1566078601.922778,1566078601.940429,17.651081,-0.100130
3277,1566078602.022804,1566078602.040452,17.648697,-0.100026
3278,1566078602.122821,1566078602.140543,17.722130,-0.100017
3279,1566078602.222718,1566078602.240391,17.672062,-0.099898
3280,1566078602.322710,1566078602.340397,17.687082,-0.099992
3281,1566078602.422751,1566078602.440463,17.711878,-0.100041
3282,1566078602.522796,1566078602.540445,17.648220,-0.100046
3283,1566078602.622674,1566078602.640349,17.674685,-0.099878
3284,1566078602.722653,1566078602.740351,17.697811,-0.099979
3285,1566078602.822890,1566078602.840537,17.647266,-0.100237
3286,1566078602.922779,1566078602.940501,17.721653,-0.099889
3287,1566078603.022795,1566078603.040427,17.631292,-0.100016
3288,1566078603.122695,1566078603.140445,17.750263,-0.099900
3289,1566078603.222691,1566078603.240366,17.675400,-0.099995
3290,1566078603.322845,1566078603.340501,17.655373,-0.100155
3291,1566078603.422693,1566078603.440374,17.681599,-0.099847
3292,1566078603.522764,1566078603.540376,17.611980,-0.100072
3293,1566078603.622569,1566078603.640274,17.704725,-0.099805
3294,1566078603.722797,1566078603.740402,17.604113,-0.100228
3295,1566078603.822641,1566078603.840312,17.670631,-0.099844
3296,1566078603.922736,1566078603.940361,17.624617,-0.100096
3297,1566078604.022761,1566078604.040436,17.675638,-0.100024
3298,1566078604.122821,1566078604.140440,17.618895,-0.100060
3299,1566078604.222765,1566078604.240467,17.701626,-0.099945
3300,1566078604.322913,1566078604.340613,17.699957,-0.100147
3301,1566078604.422683,1566078604.440364,17.681837,-0.099770
3302,1566078604.522679,1566078604.540363,17.683506,-0.099997
3303,1566078604.622870,1566078604.640496,17.626047,-0.100191
3304,1566078604.722842,1566078604.740588,17.745733,-0.099972
3305,1566078604.822677,1566078604.840372,17.694712,-0.099835
3306,1566078604.922686,1566078604.940378,17.691851,-0.100009
3307,1566078605.022692,1566078605.040374,17.681837,-0.100006
3308,1566078605.122655,1566078605.140319,17.663717,-0.099963
3309,1566078605.222811,1566078605.240513,17.701864,-0.100156
3310,1566078605.322794,1566078605.340430,17.635584,-0.099983
3311,1566078605.422843,1566078605.440461,17.618895,-0.100049
3312,1566078605.522671,1566078605.540417,17.746210,-0.099828
3313,1566078605.622785,1566078605.640391,17.605782,-0.100114
3314,1566078605.722719,1566078605.740504,17.785072,-0.099934
3315,1566078605.822675,1566078605.840367,17.692327,-0.099955
3316,1566078605.922776,1566078605.940403,17.627001,-0.100101
3317,1566078606.022862,1566078606.040484,17.622709,-0.100086
3318,1566078606.122658,1566078606.140342,17.683268,-0.099797
3319,1566078606.222843,1566078606.240569,17.725468,-0.100185
3320,1566078606.322805,1566078606.340444,17.639160,-0.099962
3321,1566078606.422694,1566078606.440402,17.707109,-0.099889
3322,1566078606.522711,1566078606.540391,17.680645,-0.100016
3323,1566078606.622688,1566078606.640393,17.705441,-0.099977
3324,1566078606.722833,1566078606.740518,17.684937,-0.100146
3325,1566078606.822842,1566078606.840502,17.660379,-0.100008
3326,1566078606.922837,1566078606.940454,17.616987,-0.099995
3327,1566078607.022762,1566078607.040394,17.631531,-0.099926
3328,1566078607.122848,1566078607.140477,17.628431,-0.100086
3329,1566078607.222853,1566078607.240480,17.627001,-0.100005
3330,1566078607.322872,1566078607.340518,17.646074,-0.100019
3331,1566078607.422802,1566078607.440418,17.615795,-0.099930
3332,1566078607.522709,1566078607.540372,17.663002,-0.099907
3333,1566078607.622855,1566078607.640479,17.623901,-0.100146
3334,1566078607.722819,1566078607.740438,17.618895,-0.099964
3335,1566078607.822830,1566078607.840489,17.659426,-0.100011
3336,1566078607.922765,1566078607.940489,17.724276,-0.099935
3337,1566078608.022827,1566078608.040472,17.644644,-0.100062
3338,1566078608.122763,1566078608.140399,17.636061,-0.099936
3339,1566078608.222826,1566078608.240453,17.626762,-0.100063
3340,1566078608.322733,1566078608.340467,17.734289,-0.099907
3341,1566078608.422823,1566078608.440508,17.684937,-0.100091
3342,1566078608.522846,1566078608.540559,17.713070,-0.100022
3343,1566078608.622684,1566078608.640366,17.682314,-0.099838
3344,1566078608.722771,1566078608.740388,17.617226,-0.100087
3345,1566078608.822793,1566078608.840461,17.668009,-0.100022
3346,1566078608.922811,1566078608.940585,17.773867,-0.100019
3347,1566078609.022688,1566078609.040410,17.721891,-0.099877
3348,1566078609.122819,1566078609.140435,17.615557,-0.100131
3349,1566078609.222811,1566078609.240454,17.643929,-0.099991
3350,1566078609.322718,1566078609.340421,17.703056,-0.099907
3351,1566078609.422701,1566078609.440401,17.700195,-0.099983
3352,1566078609.522708,1566078609.540399,17.690659,-0.100008
3353,1566078609.622709,1566078609.640452,17.742634,-0.100001
3354,1566078609.722790,1566078609.740444,17.654181,-0.100081
3355,1566078609.822877,1566078609.840536,17.658472,-0.100087
3356,1566078609.922862,1566078609.940538,17.676353,-0.099985
3357,1566078610.022759,1566078610.040389,17.630100,-0.099897
3358,1566078610.122779,1566078610.140474,17.695665,-0.100020
3359,1566078610.222780,1566078610.240446,17.665386,-0.100002
3360,1566078610.322867,1566078610.340521,17.654419,-0.100086
3361,1566078610.422713,1566078610.440454,17.740726,-0.099846
3362,1566078610.522706,1566078610.540419,17.713070,-0.099993
3363,1566078610.622675,1566078610.640382,17.707109,-0.099969
3364,1566078610.722803,1566078610.740449,17.645597,-0.100128
3365,1566078610.822758,1566078610.840421,17.662764,-0.099955
3366,1566078610.922828,1566078610.940442,17.613411,-0.100070
3367,1566078611.022794,1566078611.040526,17.732382,-0.099966
3368,1566078611.122853,1566078611.140472,17.619371,-0.100059
3369,1566078611.222673,1566078611.240344,17.670870,-0.099820
3370,1566078611.322751,1566078611.340515,17.763615,-0.100078
3371,1566078611.422755,1566078611.440366,17.610550,-0.100004
3372,1566078611.522818,1566078611.540427,17.608643,-0.100063
3373,1566078611.622792,1566078611.640527,17.735243,-0.099973
3374,1566078611.722684,1566078611.740366,17.681599,-0.099893
3375,1566078611.822858,1566078611.840501,17.642260,-0.100174
3376,1566078611.922822,1566078611.940447,17.624378,-0.099964
3377,1566078612.022590,1566078612.040311,17.721176,-0.099768
3378,1566078612.122738,1566078612.140415,17.677784,-0.100148
3379,1566078612.222655,1566078612.240339,17.683983,-0.099918
3380,1566078612.322694,1566078612.340370,17.676353,-0.100039
3381,1566078612.422753,1566078612.440468,17.714739,-0.100059
3382,1566078612.522672,1566078612.540366,17.693996,-0.099919
3383,1566078612.622832,1566078612.640455,17.623901,-0.100160
3384,1566078612.722671,1566078612.740369,17.698050,-0.099840
3385,1566078612.822800,1566078612.840433,17.632961,-0.100128
3386,1566078612.922752,1566078612.940392,17.639637,-0.099952
3387,1566078613.022705,1566078613.040404,17.699242,-0.099953
3388,1566078613.122756,1566078613.140405,17.649412,-0.100051
3389,1566078613.222713,1566078613.240448,17.734766,-0.099957
3390,1566078613.322825,1566078613.340489,17.663717,-0.100112
3391,1566078613.422673,1566078613.440348,17.674685,-0.099848
3392,1566078613.522861,1566078613.540603,17.741919,-0.100188
3393,1566078613.622708,1566078613.640386,17.677546,-0.099847
3394,1566078613.722682,1566078613.740344,17.662525,-0.099973
3395,1566078613.822748,1566078613.840389,17.641068,-0.100067
3396,1566078613.922727,1566078613.940332,17.605066,-0.099979
3397,1566078614.022773,1566078614.040473,17.700195,-0.100046
3398,1566078614.122773,1566078614.140378,17.605543,-0.100000
3399,1566078614.222827,1566078614.240442,17.614126,-0.100055
3400,1566078614.322660,1566078614.340337,17.676592,-0.099833
3401,1566078614.422695,1566078614.440380,17.685652,-0.100035
3402,1566078614.522804,1566078614.540539,17.734528,-0.100110
3403,1566078614.622719,1566078614.640410,17.690659,-0.099915
3404,1566078614.722771,1566078614.740367,17.596483,-0.100052
3405,1566078614.822742,1566078614.840434,17.691374,-0.099972
